price,rooms,area,floor,District,longitude,latitude,building size (floors)
700,1,37.0,1,Naujamiestis,25.248623,54.665178,7
500,2,51.0,2,Justiniškės,25.2219966,54.7167438,5
680,2,53.0,2,Antakalnis,25.311821157774403,54.71195935,6
600,3,63.0,3,Pašilaičiai,25.227281380275763,54.7298632,9
915,2,58.89,1,Baltupiai,25.2831395,54.7142794,5
700,1,35.0,3,Markučiai,25.3207304,54.6768792,6
1300,3,98.0,4,Žvėrynas,25.251407,54.6916327,4
550,2,55.0,5,Naujamiestis,25.2539717,54.6768665,5
730,2,50.0,3,Šnipiškės,25.2706146,54.6975998,16
650,2,61.21,6,Lazdynėliai,25.2148876,54.666674,9
450,2,47.0,4,Šnipiškės,25.2876625,54.6964968,5
550,2,26.0,4,Žirmūnai,25.2883611,54.7036477,5
500,1,46.0,1,Naujamiestis,25.277278,54.678112,3
400,1,37.0,1,Justiniškės,25.2228709,54.7211373,5
1200,3,78.4,1,Vilkpėdė,25.2462747,54.6658138,1
800,2,53.0,5,Antakalnis,25.314813,54.6988529,7
450,2,42.0,1,Naujamiestis,25.245021,54.667674,4
590,3,61.5,4,Pašilaičiai,25.2253933,54.7259967,9
650,3,61.41,2,Naujamiestis,25.2539717,54.6768665,5
820,2,41.79,1,Baltupiai,25.2831395,54.7142794,8
700,3,63.0,9,Lazdynai,25.2164788,54.6787988,9
1900,4,106.0,2,Žvėrynas,25.251407,54.6916327,3
550,2,56.0,6,Žirmūnai,25.3050482,54.7157121,12
1000,3,70.0,3,Senamiestis,25.2824605,54.6865081,5
820,2,43.0,5,Viršuliškės,25.2249903,54.7072538,11
350,1,35.0,2,Fabijoniškės,25.246433,54.731814,5
400,1,17.0,1,Šnipiškės,25.269068,54.699929,1
800,1,42.0,2,Naujamiestis,25.2707414,54.6781128,3
700,2,56.0,2,Filaretai,25.305906651536606,54.6843502,8
550,1,20.0,2,Naujamiestis,25.2629171,54.6806792,5
610,2,54.0,3,Pašilaičiai,25.2236397,54.7313146,7
470,2,29.0,1,Naujamiestis,25.264768,54.680141,4
650,2,53.6,2,Kalnėnai,25.3313597,54.6545836,4
450,1,34.0,2,Jeruzalė,25.2681728,54.7376318,5
550,2,41.02,1,Rasos,25.3017775,54.6656981,2
1000,3,60.0,3,Senamiestis,25.2789843,54.6728266,3
450,1,30.0,7,Žirmūnai,25.3050482,54.7157121,9
1150,4,102.67,4,Pašilaičiai,25.228239,54.711003,5
800,3,67.0,2,Žvėrynas,25.2494676,54.7009206,4
380,1,20.0,1,Naujininkai,25.2800463,54.6606221,5
649,2,66.0,1,Senamiestis,25.287693,54.683127,3
999,3,70.0,1,Senamiestis,25.2863833,54.6816203,2
500,2,50.0,4,Justiniškės,25.2228709,54.7211373,9
450,2,48.0,2,Baltupiai,25.2784789,54.7275851,5
380,2,47.0,2,Karoliniškės,25.210939,54.693555,5
400,1,40.0,2,Fabijoniškės,25.2374099,54.7315103,12
430,1,33.0,1,Žvėrynas,25.2450966,54.6986295,5
700,2,57.0,13,Baltupiai,25.2801343,54.7282735,16
650,2,47.0,1,Šnipiškės,25.2876625,54.6964968,9
1050,3,68.0,4,Naujamiestis,25.2704693,54.6692933,5
750,2,50.0,1,Senamiestis,25.26602,54.686825,4
520,2,52.0,4,Justiniškės,25.2228709,54.7211373,5
680,2,59.93,4,Lazdynėliai,25.2158687,54.6671298,5
180,1,18.0,1,Naujininkai,25.273605,54.661445,5
750,2,45.0,2,Šnipiškės,25.2726757,54.7038281,6
500,2,52.0,3,Pašilaičiai,25.2372018,54.7296563,9
900,2,62.64,2,Valakampiai,25.3119377,54.7398962,3
1800,3,130.0,4,Naujamiestis,25.264768,54.680141,5
430,1,30.0,1,Žirmūnai,25.3050482,54.7157121,5
700,2,46.0,5,Žvėrynas,25.249828,54.695925,9
1200,4,86.0,2,Antakalnis,25.3173065,54.7019831,5
1500,2,58.0,2,Senamiestis,25.2778908,54.6850306,4
350,1,18.0,4,Žvėrynas,25.2575185,54.6955659,5
550,2,57.0,1,Jeruzalė,25.2763332,54.7409115,5
600,3,65.0,4,Naujamiestis,25.261936,54.67432,5
650,2,45.0,3,Senamiestis,25.283634,54.6752973,3
550,1,28.0,1,Senamiestis Vilnia,25.289154500197288,54.68734975,3
550,3,72.0,11,Naujamiestis,25.2539717,54.6768665,12
350,1,27.0,7,Antakalnis,25.3171585,54.7195619,9
350,1,20.0,4,Naujamiestis,25.264768,54.680141,5
550,3,67.0,9,Justiniškės,25.2219966,54.7167438,9
1100,2,62.0,2,Šnipiškės,25.273601,54.697375,4
350,2,33.0,6,Naujininkai,25.273605,54.661445,9
1000,4,101.57,2,Naujamiestis,25.2697694,54.691778,5
1900,4,190.0,4,Senamiestis,25.2824605,54.6865081,4
1300,4,89.0,9,Fabijoniškės,25.2374099,54.7315103,9
835,3,72.0,8,Pašilaičiai,25.2243428,54.7367895,9
599,2,49.0,1,Viršuliškės,25.2249903,54.7072538,9
350,1,23.0,1,Naujininkai,25.2738665,54.6659553,5
500,1,32.6,12,Karoliniškės,25.202447,54.685872,12
1600,4,101.09,1,Naujamiestis,25.264768,54.680141,4
110,1,15.0,5,Naujininkai,25.27908,54.6591884,5
650,2,64.69,2,Baltupiai,25.2801343,54.7282735,16
410,2,52.0,6,Šeškinė,25.242989,54.7161316,12
650,2,40.0,3,Baltupiai,25.265448944117644,54.73593325,9
800,3,74.0,6,Pašilaičiai,25.219637,54.7387996,9
650,3,64.0,5,Žirmūnai,25.2876758,54.703055,9
750,2,68.0,5,Naujamiestis,25.26530721591329,54.6913369,9
600,2,43.0,2,Šeškinė,25.242989,54.7161316,6
750,3,72.0,7,Viršuliškės,25.2246166,54.7166103,11
1500,4,126.0,2,Žvėrynas,25.2515784,54.6892077,2
600,2,46.14,2,Pašilaičiai,25.2243428,54.7367895,9
390,1,27.2,1,Naujininkai,25.2827237,54.6663736,4
1200,2,51.29,3,Naujamiestis,25.2659857,54.6866673,5
850,2,45.65,6,Šnipiškės,25.2690681,54.6999287,7
450,1,35.44,2,Justiniškės,25.2228709,54.7211373,5
650,2,64.0,5,Baltupiai,25.2784789,54.7275851,16
250,1,14.48,2,Žirmūnai,25.300621223729205,54.71858105,5
500,1,33.91,5,Pašilaičiai,25.2164886,54.7385893,6
700,3,77.6,6,Jeruzalė,25.2720408,54.7412661,9
500,3,48.0,1,Naujamiestis,25.2539717,54.6768665,5
1700,4,117.0,2,Naujamiestis,25.264768,54.680141,6
550,2,48.0,3,Pavilnys,25.354774,54.678549,3
580,2,48.0,5,Šnipiškės,25.2668422,54.7044446,9
360,1,24.0,2,Senamiestis,25.287693,54.683127,5
850,2,44.0,7,Šnipiškės,25.282158,54.6947179,9
700,2,48.0,3,Žvėrynas,25.249828,54.695925,6
270,1,35.0,2,Žvėrynas,25.2462426,54.7006434,2
600,2,40.0,2,Užupis,25.2923965,54.6805074,2
800,2,43.0,4,Naujamiestis,25.2629171,54.6806792,5
400,1,30.0,9,Žirmūnai,25.3050482,54.7157121,9
3500,4,130.0,2,Šnipiškės,25.273601,54.697375,3
530,3,59.0,2,Pašilaičiai,25.2316746,54.7314012,9
1350,3,94.0,16,Naujamiestis,25.2539717,54.6768665,27
650,1,40.0,1,Šnipiškės,25.282158,54.6947179,11
550,2,40.25,3,Karoliniškės,25.205018,54.688955,3
950,2,58.54,3,Senamiestis,25.285116,54.6772258,3
450,2,50.0,4,Šeškinė,25.2576099,54.7182332,9
900,2,56.0,2,Naujamiestis,25.2738379,54.6770904,6
600,2,49.1,5,Karoliniškės,25.205018,54.688955,9
800,2,70.0,2,Senamiestis,25.2824605,54.6865081,4
750,2,51.0,2,Pavilnys,25.3640181,54.6720052,4
300,2,50.0,4,Fabijoniškės,25.246433,54.731814,9
650,2,59.0,10,Pašilaičiai,25.219637,54.7387996,12
500,2,47.0,2,Žirmūnai,25.2885331,54.703226,5
450,2,52.0,3,Justiniškės,25.2228709,54.7211373,9
750,2,40.25,3,Baltupiai,25.2784789,54.7275851,5
1000,3,89.34,5,Fabijoniškės,25.246433,54.731814,5
630,2,46.23,6,Pašilaičiai,25.2243428,54.7367895,9
580,3,43.78,1,Pašilaičiai,25.218555,54.7288412,4
950,2,58.0,2,Senamiestis,25.287693,54.683127,3
400,1,36.0,7,Viršuliškės,25.2249903,54.7072538,9
500,2,44.0,5,Žirmūnai,25.3047908,54.7056893,5
450,2,44.0,6,Pašilaičiai,25.2372018,54.7296563,9
800,2,40.0,4,Naujamiestis,25.2629171,54.6806792,5
800,3,88.78,4,Pašilaičiai,25.2256323,54.7405473,5
1450,2,80.0,1,Senamiestis,25.287693,54.683127,4
520,2,39.0,4,Naujamiestis,25.2707414,54.6781128,4
400,2,32.0,4,Senamiestis,25.287693,54.683127,4
380,2,45.0,5,Šeškinė,25.2388274,54.7123434,9
550,2,53.0,4,Fabijoniškės,25.2168535,54.7474346,9
650,1,27.08,2,Žirmūnai,25.2960633,54.7199848,9
670,2,37.0,3,Fabijoniškės,25.2374099,54.7315103,7
450,2,40.0,5,Antakalnis,25.3272906,54.6961048,5
640,2,48.0,2,Šnipiškės,25.2853346,54.6956751,5
520,3,64.0,1,Antakalnis,25.3171585,54.7195619,4
550,2,47.0,5,Jeruzalė,25.2763332,54.7409115,5
650,2,25.0,4,Naujamiestis,25.264768,54.680141,4
470,2,42.0,1,Pašilaičiai,25.219637,54.7387996,9
600,2,62.0,4,Šeškinė,25.2323775,54.7193989,5
850,3,58.0,2,Naujamiestis,25.2611411,54.6675994,2
1300,3,85.0,5,Naujamiestis,25.264768,54.680141,6
900,3,80.0,2,Karoliniškės,25.210939,54.693555,5
670,3,65.0,2,Pašilaičiai,25.219637,54.7387996,12
800,1,30.0,1,Senamiestis,25.2891632,54.6820404,4
850,2,48.0,2,Baltupiai,25.2831395,54.7142794,8
700,2,70.0,1,Žvėrynas,25.2462426,54.7006434,5
350,1,36.0,3,Žirmūnai,25.3050482,54.7157121,12
750,2,54.4,3,Senamiestis,25.283634,54.6752973,3
520,2,46.0,1,Pašilaičiai,25.218555,54.7288412,6
430,1,37.0,4,Justiniškės,25.2228709,54.7211373,9
850,2,46.75,3,Naujamiestis,25.254835,54.670731,7
500,1,33.0,3,Žirmūnai,25.2885331,54.703226,9
700,2,37.0,2,Lazdynėliai,25.2158687,54.6671298,5
1200,3,71.46,3,Naujamiestis,25.2626184,54.6705058,9
400,1,32.7,4,Karoliniškės,25.21827851645063,54.6953297,5
670,2,70.0,3,Pašilaičiai,25.2178342,54.7322779,5
650,2,49.0,1,Senamiestis,25.2799354,54.6751868,3
1600,3,74.0,2,Užupis,25.3008276,54.6812167,4
500,2,48.0,2,Šnipiškės,25.273601,54.697375,5
560,1,30.0,5,Baltupiai,25.2831395,54.7142794,9
650,2,59.0,5,Vilkpėdė,25.2360528,54.6636771,7
450,2,45.0,2,Naujininkai,25.2730874,54.6608848,4
1100,3,109.72,2,Šnipiškės,25.273601,54.697375,7
400,1,34.0,3,Karoliniškės,25.205018,54.688955,5
200,1,16.56,3,Viršuliškės,25.2249903,54.7072538,9
1400,3,75.0,4,Senamiestis,25.2824605,54.6865081,6
1400,3,102.0,4,Naujamiestis,25.2585443,54.6749755,4
360,2,28.09,1,Užupis,25.3008276,54.6812167,3
620,2,40.0,2,Antakalnis,25.311821157774403,54.71195935,4
700,2,40.0,5,Šnipiškės,25.2688417,54.6994753,6
580,1,30.0,4,Baltupiai,25.2831395,54.7142794,9
430,1,33.0,2,Žirmūnai,25.2885331,54.703226,5
1000,2,46.0,4,Senamiestis,25.26602,54.686825,5
530,2,47.0,1,Lazdynai,25.2164788,54.6787988,5
650,3,65.0,3,Viršuliškės,25.2299093,54.7032846,5
1300,2,57.0,2,Senamiestis,25.2840381,54.6789287,5
330,1,35.0,9,Fabijoniškės,25.246433,54.731814,9
1299,3,80.0,2,Žvėrynas,25.2450966,54.6986295,4
750,2,38.0,2,Naujamiestis,25.2753772,54.6767869,4
370,1,21.0,2,Jeruzalė,25.2778893,54.7441863,4
420,1,27.0,3,Antakalnis,25.3171585,54.7195619,9
790,3,70.0,1,Žvėrynas,25.247681,54.7015642,5
400,2,42.0,1,Naujininkai,25.273605,54.661445,2
1450,2,50.0,2,Užupis,25.3008276,54.6812167,4
600,2,47.0,2,Žirmūnai,25.3050482,54.7157121,5
750,2,37.0,2,Senamiestis,25.2855354,54.6740589,4
750,3,64.0,5,Pašilaičiai,25.2256323,54.7405473,8
1300,3,50.0,1,Paupys,25.3032805,54.6786994,2
2400,3,92.0,18,Šnipiškės,25.2706146,54.6975998,29
650,2,49.0,3,Antakalnis,25.3171585,54.7195619,4
350,1,33.19,5,Žemieji Paneriai,25.2056134,54.6436165,9
800,2,36.0,3,Šnipiškės,25.2876625,54.6964968,9
650,2,39.0,3,Markučiai,25.3150449,54.6793174,5
1500,2,54.22,4,Senamiestis,25.2824605,54.6865081,6
600,2,47.0,4,Antakalnis,25.311821157774403,54.71195935,5
450,1,28.0,1,Šnipiškės,25.2876625,54.6964968,3
400,1,30.0,5,Žirmūnai,25.3050482,54.7157121,5
3900,4,205.69,10,Žvėrynas,25.260394,54.700248,10
600,2,25.0,2,Senamiestis,25.2806889,54.6805537,2
750,2,64.0,2,Šnipiškės,25.274536,54.715568,5
550,3,65.0,5,Pašilaičiai,25.2253933,54.7259967,9
450,2,48.0,4,Lazdynai,25.2164788,54.6787988,5
470,1,38.69,5,Jeruzalė,25.2720408,54.7412661,6
650,2,54.0,6,Senamiestis,25.287693,54.683127,6
220,1,17.0,1,Pašilaičiai,25.2253933,54.7259967,9
800,3,70.0,3,Antakalnis,25.312009,54.705407,3
700,3,48.91,3,Žirmūnai,25.3050482,54.7157121,5
350,1,33.0,5,Naujamiestis,25.246189,54.669892,5
500,2,45.0,2,Pašilaičiai,25.2372018,54.7296563,5
750,2,41.0,7,Naujamiestis,25.2585443,54.6749755,8
1900,4,148.0,4,Naujamiestis,25.2585443,54.6749755,4
1500,3,72.0,1,Senamiestis,25.2855354,54.6740589,4
900,2,54.0,2,Naujamiestis,25.2597265,54.6861921,5
1900,4,145.91,4,Šnipiškės,25.273601,54.697375,6
400,1,30.0,2,Antakalnis,25.3189678,54.7164695,5
500,1,30.0,1,Šeškinė,25.2540264,54.7068111,8
500,2,42.16,1,Antakalnis,25.3171585,54.7195619,4
850,3,65.0,2,Pašilaičiai,25.2236397,54.7313146,5
400,1,20.0,5,Žirmūnai,25.2876758,54.703055,5
2200,5,260.0,5,Naujamiestis,25.264768,54.680141,5
350,1,36.0,1,Pašilaičiai,25.2316746,54.7314012,9
480,2,50.0,2,Šeškinė,25.2388274,54.7123434,9
1250,2,60.0,4,Senamiestis,25.2824605,54.6865081,5
590,1,30.49,5,Naujamiestis,25.254835,54.670731,7
700,1,31.0,4,Šnipiškės,25.285138,54.6966918,6
990,3,67.32,1,Senamiestis,25.283634,54.6752973,4
550,3,60.9,2,Lazdynai,25.2164788,54.6787988,4
2800,4,114.0,5,Senamiestis,25.287693,54.683127,6
1300,3,60.0,4,Šnipiškės,25.273601,54.697375,4
780,2,42.0,1,Senamiestis,25.2916215,54.6843316,1
400,1,33.08,3,Lazdynai,25.2164788,54.6787988,5
500,2,47.0,4,Karoliniškės,25.210939,54.693555,5
1200,3,77.08,2,Šnipiškės,25.2725536,54.7004606,5
380,1,18.0,1,Šnipiškės,25.269068,54.699929,3
1700,2,130.0,13,Šnipiškės,25.2706146,54.6975998,27
650,2,38.0,1,Karoliniškės,25.21827851645063,54.6953297,5
460,2,51.0,6,Šeškinė,25.242989,54.7161316,16
550,3,66.0,2,Pašilaičiai,25.2316746,54.7314012,9
550,2,58.88,11,Žirmūnai,25.3050482,54.7157121,12
650,2,53.0,3,Senamiestis,25.2898263,54.6841157,3
250,1,30.0,1,Naujamiestis,25.2753772,54.6767869,5
180,1,36.0,2,Antakalnis,25.319595220530616,54.7241562,2
500,2,49.0,1,Antakalnis,25.3219971,54.7053519,5
830,2,55.0,2,Senamiestis,25.287693,54.683127,5
890,3,66.43,5,Pašilaičiai,25.2176973,54.7293428,7
700,2,52.0,3,Senamiestis,25.2998145,54.6774003,3
520,2,40.0,1,Senamiestis,25.287693,54.683127,2
730,2,65.0,2,Visoriai,25.2574618,54.7484927,2
400,2,48.0,3,Naujamiestis,25.264768,54.680141,5
280,1,21.0,7,Naujamiestis,25.2539717,54.6768665,9
200,1,19.5,3,Naujininkai,25.2800463,54.6606221,5
540,2,46.48,5,Šnipiškės,25.2817254,54.6949273,5
460,2,52.0,6,Šeškinė,25.242989,54.7161316,16
330,1,20.0,9,Fabijoniškės,25.246433,54.731814,14
1000,2,51.0,3,Šnipiškės,25.278242,54.6973462,9
750,2,48.0,5,Šnipiškės,25.2690681,54.6999287,6
420,1,30.0,2,Šnipiškės,25.2817254,54.6949273,2
450,1,32.0,7,Baltupiai,25.2784789,54.7275851,9
650,2,53.27,8,Lazdynėliai,25.2148876,54.666674,9
750,2,45.0,9,Naujamiestis,25.2588027,54.6703567,9
1500,3,83.0,5,Šnipiškės,25.2690681,54.6999287,5
650,2,64.75,3,Pavilnys,25.3391484,54.6628951,3
550,2,43.0,4,Antakalnis,25.3189678,54.7164695,5
499,1,29.0,1,Naujamiestis,25.2611411,54.6675994,2
690,2,56.0,9,Pašilaičiai,25.228239,54.711003,9
620,2,59.0,10,Viršuliškės,25.2171297,54.7013381,23
500,2,52.0,3,Fabijoniškės,25.2374099,54.7315103,9
400,1,40.0,2,Justiniškės,25.2228709,54.7211373,5
750,2,69.12,1,Šnipiškės,25.2817254,54.6949273,3
420,1,24.0,2,Vilkpėdė,25.256417,54.6702969,5
1900,4,148.0,4,Naujamiestis,25.2585443,54.6749755,4
520,3,65.0,1,Antakalnis,25.3171585,54.7195619,4
850,2,50.0,2,Senamiestis,25.2824605,54.6865081,4
160,1,14.0,3,Karoliniškės,25.210939,54.693555,5
395,1,32.59,8,Viršuliškės,25.2249903,54.7072538,9
1100,2,43.0,4,Šnipiškės,25.273601,54.697375,4
1500,3,91.0,2,Žvėrynas,25.2534295,54.6949413,4
750,2,54.0,5,Antakalnis,25.312009,54.705407,6
590,2,30.17,3,Žirmūnai,25.228239,54.711003,5
600,3,67.0,1,Justiniškės,25.2221629,54.7175726,9
800,2,45.0,6,Šnipiškės,25.2688417,54.6994753,7
1100,2,74.0,2,Senamiestis,25.2964286,54.6765474,3
400,1,33.0,5,Lazdynai,25.2164788,54.6787988,5
799,2,38.5,4,Šnipiškės,25.2876625,54.6964968,6
1100,2,72.0,2,Senamiestis,25.2817712,54.6892593,2
450,1,18.0,5,Žvėrynas,25.2575185,54.6955659,5
500,2,50.0,4,Jeruzalė,25.2681728,54.7376318,6
350,1,23.69,0,Naujamiestis,25.264768,54.680141,4
750,1,47.42,1,Justiniškės,25.2219966,54.7167438,10
790,3,87.77,3,Lazdynėliai,25.2148876,54.666674,6
600,1,30.0,3,Senamiestis,25.2758803,54.6800552,4
350,1,33.0,5,Šnipiškės,25.2817254,54.6949273,9
350,1,40.0,1,Antakalnis,25.3634888,54.7193006,2
1200,3,57.0,3,Užupis,25.3040905,54.6778064,4
550,1,28.0,1,Naujamiestis,25.264768,54.680141,3
250,1,12.0,4,Markučiai,25.3110856,54.6762657,5
400,1,33.0,6,Karoliniškės,25.210939,54.693555,9
3000,4,128.97,2,Užupis,25.3008276,54.6812167,3
1200,3,72.0,4,Šnipiškės,25.2690681,54.6999287,5
800,2,45.0,1,Žvėrynas,25.2405189,54.6983927,3
300,1,18.0,7,Naujamiestis,25.2539717,54.6768665,9
750,2,38.0,2,Naujamiestis,25.264768,54.680141,5
1200,3,65.0,2,Antakalnis,25.3171585,54.7195619,5
400,2,52.0,2,Naujininkai,25.2839807,54.663336,3
1200,3,61.0,1,Antakalnis,25.311821157774403,54.71195935,3
1800,3,90.0,5,Šnipiškės,25.2846469,54.7025318,5
850,3,69.0,1,Užupis,25.2956829,54.6801086,3
500,2,57.0,2,Pašilaičiai,25.2256323,54.7405473,5
950,2,52.0,1,Užupis,25.3008276,54.6812167,3
450,1,17.06,5,Žvėrynas,25.2575185,54.6955659,5
530,2,52.0,7,Šeškinė,25.242989,54.7161316,16
1800,4,77.0,1,Žvėrynas,25.25119,54.6924339,2
250,1,15.0,2,Naujamiestis,25.246189,54.669892,8
830,2,53.0,1,Baltupiai,25.2831395,54.7142794,8
700,2,46.0,11,Viršuliškės,25.2249903,54.7072538,11
380,1,35.0,1,Pašilaičiai,25.2316746,54.7314012,9
600,3,56.0,5,Pašilaičiai,25.2206319,54.7411864,9
1000,3,70.0,3,Lazdynėliai,25.2148876,54.666674,9
950,2,42.2,3,Senamiestis,25.2789843,54.6728266,4
650,2,50.0,6,Lazdynai,25.2164788,54.6787988,9
1500,4,125.05,2,Šnipiškės,25.2688417,54.6994753,4
600,2,45.0,2,Šnipiškės,25.2706146,54.6975998,16
1000,3,75.0,2,Senamiestis,25.2891632,54.6820404,3
450,2,53.0,1,Šeškinė,25.2388274,54.7123434,5
1750,3,143.0,19,Šnipiškės,25.2706146,54.6975998,27
590,2,47.0,4,Karoliniškės,25.202447,54.685872,5
850,2,40.0,1,Senamiestis,25.287693,54.683127,2
900,2,59.0,3,Senamiestis,25.287693,54.683127,4
1200,3,55.0,4,Naujamiestis,25.2629171,54.6806792,5
1000,2,49.0,3,Antakalnis,25.311821157774403,54.71195935,4
560,2,80.0,1,Naujininkai,25.2914168,54.6567702,5
650,2,34.0,4,Šeškinė,25.2400523,54.7105279,5
550,2,49.81,4,Justiniškės,25.2228709,54.7211373,5
1100,2,40.0,4,Paupys,25.3032805,54.6786994,4
400,1,35.0,9,Žirmūnai,25.2885331,54.703226,9
860,3,72.0,8,Pašilaičiai,25.2243428,54.7367895,9
700,2,54.85,2,Justiniškės,25.2219966,54.7167438,12
599,1,24.0,2,Naujamiestis,25.2629171,54.6806792,4
499,3,65.0,3,Fabijoniškės,25.246433,54.731814,10
800,3,92.99,3,Baltupiai,25.2784789,54.7275851,4
800,2,69.0,2,Užupis,25.301823076879643,54.68413115,4
750,3,50.73,5,Senamiestis,25.2840381,54.6789287,5
450,2,38.0,2,Senamiestis,25.287693,54.683127,3
700,2,52.0,3,Šnipiškės,25.278242,54.6973462,9
800,2,40.0,2,Užupis,25.2937109,54.6817512,3
1450,4,110.0,2,Senamiestis,25.2898263,54.6841157,3
1400,3,57.0,8,Žirmūnai,25.2960633,54.7199848,9
1400,3,65.11,3,Senamiestis,25.287693,54.683127,4
2000,3,127.0,16,Naujamiestis,25.262509,54.692089,18
770,2,42.17,7,Baltupiai,25.265448944117644,54.73593325,9
2000,3,190.0,1,Žvėrynas,25.2575115,54.6932759,2
650,2,63.83,5,Pašilaičiai,25.2256323,54.7405473,8
315,1,20.0,4,Naujamiestis,25.2629171,54.6806792,5
400,1,38.0,5,Justiniškės,25.2221629,54.7175726,9
2550,5,120.0,1,Šnipiškės,25.2771851,54.7025735,3
800,2,51.0,2,Šnipiškės,25.273601,54.697375,6
350,1,30.0,5,Žirmūnai,25.3050482,54.7157121,5
200,1,18.0,5,Naujamiestis,25.264768,54.680141,5
1600,3,98.0,3,Senamiestis,25.287693,54.683127,3
500,2,50.0,4,Baltupiai,25.2784789,54.7275851,5
690,2,38.52,2,Naujamiestis,25.2629171,54.6806792,4
550,1,25.0,4,Naujamiestis,25.264768,54.680141,5
500,2,55.0,7,Šiaurės miestelis,25.304586,54.71086,8
750,2,58.0,5,Senamiestis,25.2824605,54.6865081,5
900,2,50.0,4,Senamiestis,25.2897244,54.6793386,4
600,2,51.0,1,Žvėrynas,25.2456843,54.6987056,5
1199,2,55.0,4,Paupys,25.3025487,54.6785287,4
1900,3,153.97,4,Žvėrynas,25.2450966,54.6986295,4
800,2,79.44,1,Senamiestis,25.2906785,54.6813864,2
800,2,40.0,4,Naujamiestis,25.2629171,54.6806792,5
420,1,20.0,2,Naujamiestis,25.2611411,54.6675994,4
999,3,57.0,1,Žvėrynas,25.2561838,54.6929005,2
250,1,15.0,1,Fabijoniškės,25.246433,54.731814,9
350,1,20.0,3,Naujamiestis,25.264768,54.680141,3
900,3,54.45,1,Senamiestis,25.2807253,54.6830996,2
600,2,45.0,2,Antakalnis,25.311821157774403,54.71195935,5
600,2,51.0,3,Užupis,25.301823076879643,54.68413115,5
1200,2,49.0,4,Šnipiškės,25.2690681,54.6999287,9
1200,3,81.77,15,Naujamiestis,25.2539717,54.6768665,18
800,2,57.93,1,Senamiestis,25.2775091,54.6828493,4
1100,3,98.0,3,Senamiestis,25.2863997,54.6766411,3
750,2,45.0,5,Senamiestis,25.2775091,54.6828493,5
200,1,12.0,1,Fabijoniškės,25.246433,54.731814,9
1500,4,96.0,2,Užupis,25.301823076879643,54.68413115,2
1400,3,94.0,1,Žvėrynas,25.2405189,54.6983927,2
800,2,50.0,1,Antakalnis,25.312009,54.705407,6
1000,2,56.0,3,Senamiestis,25.2806889,54.6805537,3
650,2,56.0,1,Naujamiestis,25.2611411,54.6675994,3
900,2,53.0,2,Senamiestis,25.287693,54.683127,5
600,3,67.0,9,Pašilaičiai,25.2253933,54.7259967,9
4500,5,185.0,4,Senamiestis,25.2964286,54.6765474,4
1150,2,41.0,2,Senamiestis,25.2891632,54.6820404,3
800,2,75.0,2,Senamiestis,25.2898263,54.6841157,2
1300,2,55.0,4,Naujamiestis,25.264768,54.680141,5
830,1,35.0,2,Užupis,25.2934874,54.67898,4
900,2,48.47,1,Žvėrynas,25.2456843,54.6987056,3
1100,2,74.0,2,Senamiestis,25.2817712,54.6892593,2
1200,3,95.69,2,Naujamiestis,25.2707414,54.6781128,3
750,2,52.0,4,Antakalnis,25.319595220530616,54.7241562,6
500,2,60.0,1,Pavilnys,25.354774,54.678549,2
2100,2,80.0,2,Senamiestis,25.287693,54.683127,5
650,2,66.0,7,Žirmūnai,25.3050482,54.7157121,12
650,2,45.0,1,Antakalnis,25.31507,54.7117059,5
1000,2,65.0,2,Senamiestis,25.2891632,54.6820404,3
1800,3,150.0,3,Žvėrynas,25.2534295,54.6949413,4
1400,3,96.0,1,Žvėrynas,25.2405189,54.6983927,2
650,2,38.0,9,Naujamiestis,25.2626184,54.6705058,11
600,2,49.0,1,Žirmūnai,25.2869142,54.7153427,9
450,1,33.0,7,Žirmūnai,25.3050482,54.7157121,9
1800,4,127.74,14,Žirmūnai,25.3050482,54.7157121,16
460,1,33.0,2,Žvėrynas,25.251407,54.6916327,2
700,2,53.5,8,Žirmūnai,25.300621223729205,54.71858105,16
420,1,30.0,2,Baltupiai,25.2784789,54.7275851,9
380,1,30.0,1,Rasos,25.2915607,54.67201,2
850,2,47.0,4,Žvėrynas,25.249828,54.695925,9
1500,3,105.0,1,Senamiestis,25.2921767,54.6776383,2
700,3,62.0,2,Pašilaičiai,25.2253933,54.7259967,9
1100,3,65.0,4,Senamiestis,25.2778908,54.6850306,5
600,1,22.0,1,Naujamiestis,25.2738379,54.6770904,7
1300,3,60.0,5,Šnipiškės,25.278242,54.6973462,9
750,2,62.88,2,Pašilaičiai,25.2164886,54.7385893,9
3000,3,76.0,3,Senamiestis,25.2964286,54.6765474,3
1000,2,89.0,3,Senamiestis,25.2891632,54.6820404,3
750,2,60.0,2,Pašilaičiai,25.2316746,54.7314012,5
550,2,51.0,6,Fabijoniškės,25.246433,54.731814,9
450,2,57.0,6,Karoliniškės,25.28206,54.682713,9
800,2,46.54,3,Naujamiestis,25.2758412,54.675117,5
1100,2,60.76,2,Naujamiestis,25.2738379,54.6770904,4
2700,4,126.0,4,Senamiestis,25.2778908,54.6850306,4
570,1,30.0,1,Žvėrynas,25.25119,54.6924339,2
750,2,70.0,2,Senamiestis,25.283634,54.6752973,3
1200,2,50.0,1,Paupys,25.3032805,54.6786994,4
480,1,18.0,5,Žvėrynas,25.2575185,54.6955659,5
